1448669946.47 2.0 0 4498
1448669946.48 3.0 1 6223
1448669946.48 4.0 2 6755
1448669946.48 5.0 3 7701
1448669946.48 6.0 4 8090
1448669946.49 7.0 5 14072
1448669946.49 8.0 6 16355
1448669946.49 9.0 7 10643
1448669946.49 10.0 8 10626
1448669946.5 11.0 9 13306
1448669946.5 12.0 10 13648
1448669946.52 13.0 11 28897
1448669946.52 14.0 12 29100
1448669946.52 15.0 13 27076
1448669946.52 16.0 14 27449
1448669946.52 17.0 15 27397
1448669946.52 18.0 16 27611
1448669946.52 19.0 17 27673
1448669946.53 20.0 18 38096
1448669946.53 21.0 19 35478
1448669946.53 22.0 20 35451
1448669946.54 23.0 21 41118
1448669946.54 24.0 22 41369
1448669946.55 25.0 23 30214
1448669946.55 26.0 24 30641
1448669946.55 27.0 25 30495
1448669946.55 28.0 26 30575
1448669946.56 29.0 27 40310
1448669946.56 30.0 28 40794
1448669946.56 31.0 29 40660
1448669946.57 32.0 30 45113
1448669946.57 33.0 31 45069
1448669946.58 34.0 32 54295
1448669946.58 35.0 33 54442
1448669946.58 36.0 34 58246
1448669946.59 37.0 35 71025
1448669946.59 38.0 36 71243
1448669946.59 39.0 37 71173
1448669946.59 40.0 38 61349
1448669946.6 41.0 39 69259
1448669946.6 42.0 40 69645
1448669946.6 43.0 41 69730
1448669946.61 44.0 42 78667
1448669946.61 45.0 43 79024
1448669946.61 46.0 44 79443
1448669946.62 47.0 45 83266
1448669946.62 48.0 46 83531
1448669946.62 49.0 47 83499
1448669946.63 50.0 48 86267
1448669946.63 51.0 49 85459
1448669946.64 52.0 50 85907
1448669946.64 53.0 51 86116
1448669946.64 54.0 52 86354
1448669946.65 55.0 53 104717
1448669946.66 56.0 54 105641
1448669946.67 57.0 55 115202
1448669946.67 58.0 56 106140
1448669946.67 59.0 57 106054
1448669946.67 60.0 58 106431
1448669946.67 61.0 59 109061
1448669946.67 62.0 60 113598
1448669946.69 63.0 61 128914
1448669946.69 64.0 62 124997
1448669946.69 65.0 63 125128
1448669946.69 66.0 64 125451
1448669946.69 67.0 65 125684
1448669946.7 68.0 66 126876
1448669946.7 69.0 67 126900
1448669946.7 70.0 68 127159
1448669946.7 71.0 69 127285
1448669946.72 72.0 70 139695
1448669946.72 73.0 71 136095
1448669946.72 74.0 72 136397
