1448667142.16 2.0 0 834
1448667142.16 3.0 1 407
1448667142.16 4.0 2 536
1448667142.16 5.0 3 558
1448667142.16 6.0 4 700
1448667142.16 7.0 5 744
1448667142.16 8.0 6 868
1448667142.16 9.0 7 900
1448667142.16 10.0 8 1019
1448667142.16 11.0 9 1049
1448667142.17 12.0 10 1179
1448667142.17 13.0 11 1196
1448667142.17 14.0 12 1316
1448667142.17 15.0 13 1354
1448667142.17 16.0 14 1486
1448667142.17 17.0 15 1529
1448667142.17 18.0 16 1660
1448667142.17 19.0 17 1703
1448667142.17 20.0 18 1835
1448667142.17 21.0 19 1875
1448667142.17 22.0 20 2006
1448667142.17 23.0 21 2051
1448667142.17 24.0 22 2183
1448667142.17 25.0 23 2227
1448667142.17 26.0 24 2359
1448667142.17 27.0 25 2396
1448667142.17 28.0 26 2528
1448667142.17 29.0 27 2573
1448667142.17 30.0 28 2731
1448667142.17 31.0 29 2771
1448667142.17 32.0 30 2905
1448667142.17 33.0 31 2943
1448667142.17 34.0 32 3073
1448667142.17 35.0 33 3114
1448667142.17 36.0 34 3244
1448667142.17 37.0 35 3284
1448667142.17 38.0 36 3413
1448667142.17 39.0 37 3456
1448667142.17 40.0 38 3587
1448667142.17 41.0 39 3630
1448667142.17 42.0 40 3762
1448667142.17 43.0 41 3803
1448667142.17 44.0 42 3936
1448667142.17 45.0 43 3977
1448667142.17 46.0 44 4108
1448667142.17 47.0 45 4151
1448667142.17 48.0 46 4280
1448667142.17 49.0 47 4322
1448667142.17 50.0 48 4454
1448667142.17 51.0 49 4527
1448667142.17 52.0 50 4662
1448667142.17 53.0 51 4705
1448667142.17 54.0 52 4837
1448667142.17 55.0 53 4879
1448667142.17 56.0 54 5011
1448667142.17 57.0 55 5052
1448667142.17 58.0 56 5183
1448667142.17 59.0 57 5194
1448667142.17 60.0 58 5270
1448667142.17 61.0 59 5250
1448667142.17 62.0 60 5328
1448667142.17 63.0 61 5310
1448667142.17 64.0 62 5383
1448667142.17 65.0 63 5373
1448667142.17 66.0 64 5449
1448667142.17 67.0 65 5436
1448667142.17 68.0 66 5514
1448667142.17 69.0 67 5501
1448667142.17 70.0 68 5578
1448667142.17 71.0 69 5566
1448667142.17 72.0 70 5643
1448667142.18 73.0 71 5632
1448667142.18 74.0 72 5709
1448667142.18 75.0 73 5698
1448667142.18 76.0 74 5773
1448667142.18 77.0 75 5760
1448667142.18 78.0 76 5838
1448667142.18 79.0 77 5822
1448667142.18 80.0 78 5897
1448667142.18 81.0 79 5885
1448667142.18 82.0 80 5961
1448667142.18 83.0 81 6068
1448667142.18 84.0 82 6271
1448667142.18 85.0 83 6378
1448667142.18 86.0 84 6576
1448667142.18 87.0 85 6685
1448667142.18 88.0 86 6883
1448667142.18 89.0 87 6990
1448667142.18 90.0 88 7188
1448667142.18 91.0 89 7294
1448667142.18 92.0 90 7491
1448667142.18 93.0 91 7600
1448667142.18 94.0 92 7796
1448667142.18 95.0 93 7904
1448667142.18 96.0 94 8101
1448667142.18 97.0 95 8210
1448667142.18 98.0 96 8407
1448667142.18 99.0 97 8584
1448667142.18 100.0 98 8669
1448667142.18 100.01 99 8629
1448667142.18 100.019999 100 8688
1448667142.18 100.029997001 101 8622
1448667142.18 100.039994002 102 8670
1448667142.18 100.049990004 103 8614
1448667142.18 100.059985007 104 8661
1448667142.18 100.069979013 105 8618
1448667142.18 100.07997202 106 8685
1448667142.18 100.089964029 107 8642
1448667142.18 100.09995504 108 8689
1448667142.18 100.109945055 109 8647
1448667142.18 100.119934073 110 8694
1448667142.18 100.129922093 111 8650
1448667142.18 100.139909118 112 8696
1448667142.18 100.149895147 113 8653
1448667142.18 100.15988018 114 8699
1448667142.18 100.169864217 115 8656
1448667142.18 100.17984726 116 8698
1448667142.18 100.189829307 117 8693
1448667142.18 100.19981036 118 8747
