565 17.6991150442 0
1948 169.404517454 2
1913 177.572906271 3
1994 175.083816584 4
2083 172.003412603 5
2180 168.447060949 6
2283 164.62137954 7
2363 162.562198608 8
2442 160.585892873 9
2464 162.29746312 10
2540 160.395293399 11
2636 157.312926323 12
2743 153.749345535 13
2767 154.893478983 14
2842 153.151446341 15
2940 150.253024519 16
2984 150.155049502 17
3094 146.807311254 18
3195 144.046841481 19
3263 142.84210841 20
3385 139.385894883 21
3419 139.636878525 22
3501 137.929585739 23
3521 138.666791522 24
3640 135.573218959 25
3695 134.944115314 26
3803 132.43392388 27
3826 132.925723004 28
3921 130.937319747 29
3957 130.943676129 30
4074 128.324484821 31
4133 127.596890535 32
4213 126.237639398 33
4188 128.042147344 34
4236 127.612060283 35
4277 127.382341399 36
4257 128.962112659 37
4333 127.648123513 38
4317 129.057050479 39
4398 127.583834334 40
4396 128.531518044 41
4430 128.413933698 42
4468 128.169879822 43
4501 128.059133804 44
4538 127.824764367 45
4579 127.470724649 46
4572 128.445901553 47
4616 127.982854354 48
4654 127.68208052 49
4689 127.457159115 50
4769 126.024903959 51
4757 127.040583941 52
4786 126.954796275 53
4816 126.834442789 54
4810 127.654926685 55
4841 127.486728355 56
4891 126.817590694 57
4925 126.563636322 58
4909 127.591646935 59
4901 128.408525863 60
4977 127.039409333 61
4950 128.31981615 62
4970 128.381254733 63
5008 127.973473061 64
4978 129.307511025 65
4984 129.707157 66
4970 130.622715382 67
5031 129.575977504 68
5080 128.851706528 69
5080 129.371124109 70
5097 129.45130137 71
5202 127.333945498 72
5172 128.565273418 73
5162 129.302416534 74
5188 129.134574045 75
5240 128.323170187 76
5238 128.837211422 77
5263 128.682951707 78
5250 129.455444118 79
5284 129.068490894 80
5316 128.730117888 81
5286 129.897035677 82
5274 130.625258258 83
5350 129.191658684 84
5352 129.560804931 85
5348 130.071087333 86
5382 129.65589106 87
5379 130.130749281 88
5437 129.136735328 89
5450 129.21793688 90
5492 128.612095947 91
5494 128.943647367 92
5559 127.806151193 93
5614 126.916983574 94
5618 127.185719471 95
5609 127.745941336 96
5608 128.121449573 97
7684 93.7615801871 98
7703 93.7821568671 99
7710 93.9462113698 100
7752 93.6826967926 101
7747 93.986466137 102
7734 94.385856954 103
7787 93.9809577971 104
7827 93.7347526253 105
7827 93.9666586237 106
7794 94.5952458083 107
7781 94.9822738296 108
8036 92.1879604337 109
8164 90.9568478138 110
8277 89.9244970429 111
8396 88.8545423637 112
8567 87.2796715624 113
8698 86.1591052163 114
8980 83.6396208821 115
9101 82.7096849084 116
9254 81.5196925312 117
9366 80.7186809362 118
10200 74.2769435865 119
10338 73.4401622304 120
10631 71.5652399002 121
10792 70.6432549921 122
10963 69.6835172667 123
11121 68.83242631 124
11343 67.6203135063 125
11618 66.1504540029 126
12018 64.0740431793 127
12198 63.250943147 128
13606 56.8143166154 129
13770 56.244282259 130
13958 55.5910359609 131
14064 55.2747070393 132
14230 54.7305208627 133
14528 53.7056249443 134
14641 53.3873124969 135
14806 52.8866958782 136
14927 52.5507995978 137
15073 52.1329446618 138
15190 51.8211203505 139
15302 51.5301754125 140
15445 51.1399015656 141
15737 50.2755321372 142
15892 49.8682151607 143
16025 49.5360236142 144
16142 49.2574325967 145
16326 48.7812010017 146
16463 48.4529019504 147
16598 48.1352151791 148
16991 47.095905406 149
17210 46.569140945 150
17450 45.9996315054 151
17657 45.5299652755 152
17856 45.0908434762 153
18053 44.6658275639 154
18249 44.2519014471 155
18446 43.8438953691 156
18674 43.371902982 157
19050 42.5774442413 158
19268 42.1561541637 159
19469 41.7802869514 160
19686 41.3779990638 161
19965 40.8567752509 162
20171 40.4955223324 163
20378 40.1391876964 164
20597 39.7664301781 165
21003 39.0503096213 166
21226 38.6916952291 167
21471 38.3008735178 168
19687 41.8264911839 169
19877 41.4806174744 170
20061 41.1532047084 171
20279 40.7628989945 172
20502 40.3706700824 173
20768 39.9037203323 174
21147 39.2374266511 175
21678 38.323634319 176
21933 37.9245058641 177
22156 37.5884302478 178
22374 37.2670526624 179
22582 36.9679206622 180
22807 36.6465985962 181
22822 36.6655540242 182
22907 36.5720762675 183
23007 36.4552037223 184
23203 36.188695535 185
23748 35.3983875356 186
24011 35.0501332737 187
24306 34.6634532252 188
24519 34.4004405408 189
24764 34.0975744659 190
25001 33.8111976366 191
25238 33.5299435623 192
24695 34.3040001511 193
24906 34.049607115 194
25191 33.6999510335 195
25389 33.4721806955 196
25865 32.8903444263 197
26145 32.5716661201 198
26293 32.4214660503 199
26423 32.2947054148 200
26499 32.2345162882 201
26712 32.0094338692 202
26852 31.8741138287 203
27036 31.6883274043 204
25952 33.0441505067 205
26076 32.9188632298 206
26300 32.6698524825 207
26829 32.0562216701 208
26975 31.9128852198 209
27342 31.5140915472 210
27502 31.3599394742 211
27677 31.1904620673 212
27832 31.0452151129 213
27974 30.9157477058 214
28102 30.8027386573 215
28256 30.6623293458 216
28416 30.5168151479 217
28575 30.373813794 218
28806 30.1566531602 219
28932 30.051442252 220
29458 29.5403320075 221
29673 29.3514276204 222
29860 29.1924247489 223
29981 29.0991566239 224
30132 28.9775981462 225
30266 28.8733020781 226
30441 28.7310198172 227
30459 28.737577302 228
30496 28.7260649804 229
30551 28.6975105309 230
30680 28.5997589489 231
30885 28.4325399372 232
31026 28.3256899177 233
31186 28.2024696779 234
31599 27.8555373296 235
31745 27.7488614035 236
32013 27.5376783896 237
32167 27.4267242262 238
32308 27.3276853901 239
32506 27.1816279072 240
32702 27.038862565 241
32828 26.9550247864 242
32987 26.8448188747 243
33101 26.7718913645 244
33228 26.6888947188 245
33470 26.5149903014 246
33598 26.4328472803 247
33687 26.3817157316 248
33794 26.3167106993 249
33937 26.2241513504 250
34319 25.9502665416 251
34426 25.8874534023 252
34495 25.8533664153 253
34585 25.803626951 254
34577 25.8270292683 255
34574 25.846594617 256
34739 25.7409649304 257
34729 25.7654085862 258
34804 25.726774874 259
34905 25.6690675385 260
34990 25.623300703 261
35065 25.5849470299 262
35148 25.5408403769 263
35229 25.4982880113 264
35392 25.396852016 265
35556 25.2955360137 266
35565 25.3048584367 267
36146 24.9134910578 268
36221 24.8771534888 269
36263 24.8634779767 270
36271 24.873034902 271
36193 24.9416197213 272
36143 24.9910330471 273
36075 25.0529859424 274
36044 25.0893005241 275
36035 25.1102475933 276
36083 25.091415996 277
36105 25.0906009047 278
36067 25.1314371072 279
36206 25.0492121718 280
36031 25.1851147552 281
35925 25.2736213319 282
35860 25.3335674324 283
35852 25.3532728246 284
35816 25.3927377684 285
35788 25.4265123997 286
36049 25.2561443722 287
36032 25.2817075232 288
36150 25.2127042325 289
36225 25.1739154479 290
36140 25.2464857115 291
36308 25.1428885704 292
36371 25.1124555656 293
36338 25.1483126039 294
36401 25.1177386448 295
36454 25.0940748433 296
36485 25.0855201576 297
36579 25.0337138751 298
36721 24.9494424013 299
36853 24.8724930381 300
36948 24.8208502075 301
36998 24.7995258102 302
37026 24.7929090926 303
37094 24.7595023578 304
37199 24.7015527176 305
37406 24.5766590272 306
37379 24.6061516536 307
37618 24.4614169481 308
37691 24.4255457711 309
37701 24.4305018173 310
37709 24.4366838241 311
37712 24.4460369889 312
37886 24.34494209 313
38003 24.2810703016 314
38072 24.2480584099 315
38120 24.2284414513 316
38077 24.2666663949 317
37980 24.3394707967 318
37964 24.3604977898 319
37929 24.3936930643 320
38054 24.3241828813 321
38035 24.3468954234 322
38046 24.3503531577 323
38020 24.3774481188 324
37923 24.4502098119 325
37903 24.4734648795 326
37793 24.5550205241 327
37659 24.6526932709 328
37588 24.7095192627 329
37523 24.7625405234 330
37645 24.6924155862 331
37726 24.6494448068 332
41258 22.5483962562 333
41409 22.4752187464 334
41534 22.4165447611 335
41551 22.4162850007 336
41543 22.4294637136 337
41693 22.3575478633 338
41641 22.3942068628 339
41666 22.3894542205 340
41678 22.3916395092 341
41681 22.3986093725 342
41660 22.4184366389 343
41636 22.4398516707 344
41584 22.4763666758 345
41548 22.5042549956 346
41488 22.5451779148 347
41449 22.5747281979 348
41421 22.5982835428 349
41396 22.6201839478 350
41368 22.643705713 351
41355 22.6589908074 352
41358 22.6654670887 353
41389 22.6565584893 354
41255 22.7381968597 355
41464 22.6315463151 356
41382 22.6843237698 357
41252 22.7637223143 358
41207 22.7964571135 359
41285 22.7612039268 360
41774 22.5024458305 361
41898 22.4434632653 362
41959 22.4183958371 363
42032 22.3869652802 364
42083 22.3672883686 365
42332 22.2430902734 366
42522 22.1509956948 367
42776 22.0266745825 368
42839 22.001439984 369
43086 21.8823890928 370
43140 21.8620266505 371
43214 21.8315670381 372
43284 21.8031871355 373
43338 21.7828991244 374
43362 21.7776795202 375
43555 21.6879470486 376
43535 21.7046439799 377
43527 21.715330152 378
43389 21.7910770816 379
43376 21.8042532668 380
43373 21.8123700045 381
43273 21.8693632749 382
43162 21.932171771 383
43068 21.9865853302 384
42952 22.0524898452 385
42899 22.0862320372 386
42870 22.1076379665 387
42776 22.1626628898 388
42671 22.2236217126 389
42580 22.2775183658 390
42517 22.3169035182 391
42482 22.3416349509 392
42465 22.3568912877 393
42454 22.3689629641 394
42700 22.2463007146 395
43008 22.0931142592 396
43053 22.0761111948 397
43261 21.975995031 398
43308 21.9581320816 399
43583 21.8254964895 400
43647 21.799368059 401
43709 21.7742800189 402
43747 21.7611627107 403
43681 21.7998160636 404
43719 21.7866043347 405
43727 21.7883221309 406
43712 21.8014731548 407
43704 21.811107939 408
43691 21.8232123438 409
43662 21.8432946305 410
43611 21.874402064 411
43647 21.8618881786 412
43665 21.8583715313 413
43654 21.8693461104 414
43616 21.8938409711 415
43578 21.9183486809 416
43603 21.9111651939 417
43762 21.8368901542 418
43866 21.7904107833 419
43993 21.7327543255 420
44014 21.7276025668 421
43952 21.763448351 422
43991 21.7493172731 423
44195 21.6540357392 424
41000 23.3469455925 425
40866 23.4289679164 426
40772 23.4884336674 427
40780 23.489245227 428
40825 23.4687377502 429
40911 23.4247468769 430
41113 23.3149424735 431
41217 23.2613595598 432
41268 23.2378236803 433
41307 23.221061535 434
41345 23.2048641291 435
41439 23.1573317467 436
41551 23.0999755508 437
41890 22.9180318869 438
42019 22.8526259988 439
42193 22.7632900969 440
42338 22.6901928293 441
42418 22.6522267255 442
42465 22.6319513315 443
42593 22.5686936969 444
42562 22.5898649427 445
42664 22.5405541644 446
42726 22.512509725 447
42746 22.5066135059 448
42885 22.4382614054 449
42957 22.4052171958 450
42994 22.3904714898 451
43044 22.3689688451 452
43268 22.2576225478 453
43132 22.3322519145 454
43034 22.3875431642 455
43067 22.3747961836 456
43057 22.384377445 457
42909 22.4659608862 458
42608 22.6290527871 459
42501 22.6903941541 460
42370 22.7649092242 461
42331 22.7902240097 462
42297 22.8128650695 463
42266 22.8338984852 464
42277 22.8322344724 465
42324 22.8111291393 466
42364 22.7938135598 467
42403 22.7770451666 468
42299 22.8372306872 469
42296 22.8430122713 470
42357 22.8142486531 471
42411 22.7893064474 472
42419 22.7890918931 473
42458 22.7722166692 474
42507 22.7499974126 475
42570 22.7203332931 476
42620 22.6976566257 477
42621 22.7010806057 478
42580 22.7268785058 479
42598 22.7211916369 480
42652 22.6963158893 481
42683 22.6836989834 482
42720 22.6678956362 483
42855 22.600298773 484
42949 22.5546167706 485
43028 22.5169610907 486
42777 22.6528393108 487
42640 22.7293704671 488
42870 22.6111349478 489
42799 22.6523401829 490
42778 22.6671377419 491
42824 22.6464434071 492
42751 22.6887542897 493
42850 22.6399474803 494
42900 22.6171501586 495
42932 22.6038599666 496
42973 22.5858394104 497
42965 22.5935721882 498
42934 22.6133967691 499
42959 22.6037273901 500
42978 22.5972050295 501
43024 22.5764931146 502
43089 22.5458612501 503
43255 22.4627305303 504
43355 22.4142872838 505
43309 22.4414479222 506
43275 22.4624180712 507
43299 22.4532864823 508
43334 22.4384501876 509
43389 22.4132843204 510
43356 22.4336062934 511
43226 22.504329058 512
43194 22.5242412779 513
43052 22.6017673579 514
43004 22.630214947 515
42844 22.7179420156 516
42735 22.7790926586 517
42631 22.8378602136 518
42553 22.882908226 519
42494 22.9178531953 520
42472 22.9328829006 521
42387 22.9820191169 522
42297 23.0340587478 523
42193 23.0939639775 524
42012 23.1965858783 525
41868 23.279488348 526
41914 23.2570401926 527
41903 23.2662306556 528
41998 23.2166642106 529
42008 23.2141827142 530
41958 23.2448791344 531
42119 23.1590308653 532
42110 23.1669707441 533
42048 23.2041094331 534
41931 23.2718273089 535
41870 23.3086919989 536
41907 23.2910546297 537
41929 23.2817589634 538
41869 23.318036571 539
41848 23.3326379933 540
41746 23.3925396387 541
41686 23.4290901434 542
41536 23.516576322 543
41370 23.6138107416 544
41298 23.6578421223 545
41310 23.6538164677 546
41191 23.7249917874 547
41152 23.7503038161 548
41123 23.7698674565 549
41077 23.7992893922 550
41069 23.8067145245 551
41024 23.8356061826 552
41027 23.8366261565 553
41057 23.8219553772 554
41137 23.7783550834 555
40984 23.8698462322 556
41008 23.8585831997 557
41086 23.8159762904 558
41178 23.7654341439 559
41222 23.7427179403 560
41182 23.7684187327 561
41122 23.8057281804 562
41110 23.8152936992 563
41218 23.755488683 564
41281 23.7218134969 565
41323 23.7002656705 566
41285 23.7246317441 567
41273 23.734068658 568
41309 23.7159084892 569
41358 23.690317924 570
41343 23.7014085436 571
41311 23.7222522055 572
41628 23.5440581806 573
41766 23.4686973988 574
41828 23.4363261112 575
41853 23.4247283556 576
41850 23.4287966611 577
41816 23.4502249044 578
41748 23.490791216 579
41679 23.532042139 580
41695 23.5253604811 581
41761 23.4905130932 582
41771 23.487209383 583
41616 23.5770046508 584
41584 23.5974540023 585
41489 23.653786085 586
41492 23.6543632311 587
41453 23.6788954915 588
41731 23.5234041937 589
41871 23.4469828428 590
42179 23.277971788 591
42201 23.2680278505 592
42316 23.2069674596 593
42401 23.1626034699 594
42442 23.1423728854 595
42704 23.0025093292 596
42721 22.9954649336 597
42725 22.9954099387 598
42800 22.9571976052 599
43418 22.6324741705 600
43419 22.6339853566 601
43393 22.6495702063 602
43447 22.6234293568 603
43514 22.5905919599 604
43579 22.5588804749 605
43539 22.5815806217 606
43226 22.747073066 607
42911 22.9160373701 608
42623 23.0728653253 609
42356 23.220298428 610
42072 23.3790346619 611
41784 23.5421716285 612
41490 23.7109911211 613
41210 23.8740964684 614
40920 24.045297731 615
40620 24.2248948046 616
40326 24.4035225201 617
40060 24.5675799289 618
39808 24.7251215236 619
39538 24.8959888804 620
39245 25.0838875368 621
38966 25.2655215801 622
38573 25.5249799878 623
38250 25.7425721853 624
37867 26.0049994746 625
37517 26.249669277 626
37194 26.4797002126 627
36856 26.7246228445 628
36563 26.9408701125 629
36220 27.1980942823 630
35916 27.4304077455 631
35588 27.6853345243 632
35253 27.950542035 633
34946 28.1982157204 634
34621 28.4650602729 635
34255 28.7713465427 636
33910 29.0662259192 637
33573 29.3601581334 638
33280 29.6208257841 639
33016 29.8598619504 640
32690 30.1598333179 641
32309 30.5176988171 642
31978 30.8358041112 643
31630 31.1772997615 644
31300 31.5082516224 645
31017 31.7979881601 646
30679 32.150583862 647
30358 32.4928179824 648
30062 32.8150428669 649
29681 33.2385807502 650
29288 33.6869181891 651
28951 34.0813876739 652
28574 34.5334115269 653
28197 34.9975104097 654
27791 35.5111927075 655
27397 36.0243081111 656
27046 36.4942705459 657
26769 36.8743611612 658
26468 37.2961753561 659
26072 37.8651514713 660
25678 38.4486702702 661
25277 39.0611761362 662
24971 39.5424057065 663
24672 40.0242034712 664
24294 40.6495659979 665
23910 41.3050455689 666
23584 41.878663473 667
23289 42.4118183451 668
23152 42.6654697439 669
22766 43.3915819753 670
22390 44.1230119841 671
21997 44.9140976676 672
21630 45.6789764732 673
21302 46.3851659061 674
20998 47.0595788682 675
20642 47.8740897962 676
20320 48.6356584273 677
19966 49.5009461931 678
19620 50.3769062446 679
19303 51.2072531375 680
18998 52.0324251848 681
18696 52.8760227391 682
18420 53.6714403522 683
17997 54.9361252258 684
17633 56.0734228935 685
17070 57.9261624724 686
16575 59.659501043 687
16016 61.7452907438 688
15651 63.1888464134 689
15177 65.1660016659 690
14727 67.1609896278 691
14166 69.8245868702 692
13765 71.8626966095 693
13474 73.4187813121 694
13099 75.5247744696 695
12694 77.9386406508 696
11635 85.0371217688 697
11301 87.5551229357 698
11031 89.7029918776 699
10682 92.6387090923 700
10268 96.3789839384 701
9926 99.7050024661 702
9702 102.012372101 703
9706 101.975679725 704
9696 102.086179428 705
9665 102.418932277 706
9653 102.551549049 707
9659 102.493111567 708
9720 101.855099464 709
9702 102.049258999 710
9669 102.402730171 711
9657 102.535138218 712
9649 102.62528836 713
9647 102.651677431 714
9624 102.902099488 715
9603 103.132211661 716
9599 103.180248233 717
9591 103.271351203 718
9586 103.330232598 719
9572 103.486360733 720
9538 103.860247058 721
9518 104.083461382 722
9498 104.307590355 723
9488 104.422466375 724
9484 104.471424504 725
9461 104.730301397 726
9483 104.492200441 727
9490 104.419963856 728
9487 104.457799449 729
9468 104.67222192 730
9454 104.832009679 731
9441 104.981126115 732
9455 104.830415102 733
9478 104.580724846 734
9488 104.475170609 735
9488 104.479816812 736
9483 104.539529767 737
9509 104.25828126 738
9530 104.033096561 739
9521 104.135973438 740
9507 104.293844144 741
9493 104.452157472 742
9494 104.445635987 743
9504 104.340192437 744
9508 104.300725136 745
9516 104.217442853 746
9512 104.265650211 747
9513 104.259048834 748
9522 104.164838009 749
9523 104.158209997 750
9524 104.151561473 751
9522 104.177704433 752
9524 104.160071955 753
9535 104.044126229 754
9535 104.048322764 755
9541 103.987063017 756
9539 104.01301779 757
9539 104.017148965 758
9549 103.912324966 759
9562 103.775130634 760
9565 103.746639733 761
9563 103.772374977 762
9563 103.776392211 763
9572 103.682810331 764
9571 103.697616573 765
9608 103.302219288 766
9613 103.252404617 767
9621 103.170441451 768
9632 103.05648658 769
9631 103.071036361 770
9636 103.021381853 771
9635 103.035883003 772
9645 102.932840202 773
9685 102.511468203 774
9696 102.398897593 775
9711 102.244430981 776
9720 102.153440851 777
9718 102.17812713 778
9723 102.12922486 779
9716 102.206431413 780
9712 102.252135835 781
9701 102.371675201 782
9693 102.459746435 783
9673 102.67516255 784
9665 102.763703827 785
9646 102.969663437 786
9639 103.047969325 787
9638 103.06217128 788
9623 103.226318803 789
9617 103.294203422 790
9598 103.502153896 791
9593 103.559556246 792
9587 103.627809022 793
9567 103.84787499 794
9562 103.905591794 795
9544 104.104961448 796
9535 104.206614668 797
9532 104.242784932 798
9517 104.410446384 799
9512 104.468676251 800
9494 104.670077689 801
9484 104.7837649 802
9480 104.831284336 803
9477 104.867760472 804
9468 104.970722284 805
9502 104.598366036 806
9517 104.43673356 807
