1448670807.73 159 202 259965
1448670807.73 160 202 260036
1448670807.73 161 202 260034
1448670807.73 162 202 259860
1448670807.73 163 202 259720
1448670807.73 164 202 259651
1448670807.73 165 202 259562
1448670807.76 166 202 287739
1448670807.76 167 202 287682
1448670807.76 168 202 287525
1448670807.76 169 202 287292
1448670807.76 170 202 287388
1448670807.76 171 202 247540
1448670807.76 172 202 247352
1448670807.76 173 202 247247
1448670807.78 173 203 266967
1448670807.78 173 203 183040
1448670807.78 139 203 179873
1448670807.79 140 203 178845
1448670807.79 141 203 178067
1448670807.79 142 203 176779
1448670807.79 143 203 176828
1448670807.79 144 203 176896
1448670807.79 145 203 185353
1448670807.79 146 203 185251
1448670807.8 147 203 188578
1448670807.8 148 203 188602
1448670807.8 149 203 188722
1448670807.8 150 203 188597
1448670807.8 151 203 188514
1448670807.8 152 203 188716
1448670807.8 153 203 188831
1448670807.8 154 203 154763
1448670807.8 155 203 158306
1448670807.8 156 203 158379
1448670807.8 157 203 158458
1448670807.8 158 203 158597
1448670807.8 159 203 158663
1448670807.8 160 203 158713
1448670807.84 161 203 191395
1448670807.84 162 203 191508
1448670807.84 163 203 191581
1448670807.84 164 203 181258
1448670807.84 165 203 181298
1448670807.84 166 203 181349
1448670807.84 167 203 167494
1448670807.86 168 203 186701
1448670807.86 169 203 186877
1448670807.86 170 203 187082
1448670807.86 171 203 187320
1448670807.86 172 203 187436
1448670807.86 173 203 187541
1448670807.86 174 203 169310
1448670807.86 175 203 171974
1448670807.86 176 203 172268
1448670807.86 177 203 172422
1448670807.87 178 203 172517
1448670807.89 179 203 194669
1448670807.89 180 203 194599
1448670807.9 181 203 204300
1448670807.9 182 203 204158
1448670807.9 183 203 196554
1448670807.93 184 203 229680
1448670807.93 185 203 229779
1448670807.93 186 203 212111
1448670807.93 187 203 212294
1448670807.93 188 203 212492
1448670807.93 189 203 212696
1448670807.93 190 203 212903
1448670807.93 191 203 213129
1448670807.93 192 203 213325
1448670807.94 193 203 214035
1448670807.94 194 203 202620
1448670807.94 195 203 202684
1448670807.94 196 203 202797
1448670807.99 197 203 258444
1448670807.99 198 203 258595
1448670807.99 199 203 258629
1448670807.99 200 203 258674
1448670807.99 201 203 258695
1448670807.99 202 203 230419
1448670807.99 203 203 230500
1448670807.99 204 203 230610
1448670807.99 205 203 230726
1448670807.99 206 203 230845
1448670807.99 207 203 231019
1448670808.0 208 203 231251
1448670808.04 209 203 276875
1448670808.04 210 203 277118
1448670808.04 210 204 257209
1448670808.04 210 204 178449
1448670808.04 168 204 178230
1448670808.09 169 204 227258
1448670808.09 170 204 227154
1448670808.09 171 204 205104
1448670808.09 172 204 205005
1448670808.09 173 204 195210
1448670808.09 174 204 195061
1448670808.09 175 204 195031
1448670808.09 176 204 162033
1448670808.09 177 204 161764
1448670808.09 178 204 161589
1448670808.09 179 204 161462
1448670808.09 180 204 161338
1448670808.09 181 204 161236
1448670808.11 182 204 174436
1448670808.11 183 204 174266
1448670808.11 184 204 174105
1448670808.11 185 204 173405
1448670808.11 186 204 173309
1448670808.11 187 204 173139
1448670808.11 188 204 176882
1448670808.11 189 204 121413
1448670808.11 190 204 121555
1448670808.12 191 204 122807
1448670808.12 192 204 124260
1448670808.12 193 204 124182
1448670808.12 194 204 124074
1448670808.12 195 204 125205
1448670808.12 196 204 125176
1448670808.12 197 204 125064
1448670808.12 198 204 124946
1448670808.12 199 204 125629
1448670808.12 200 204 125391
1448670808.12 201 204 81641
1448670808.12 202 204 81354
1448670808.12 203 204 81174
1448670808.12 204 204 81218
1448670808.12 204 205 81844
1448670809.12 204 205 1082520
1448670809.14 164 205 11164
1448670809.14 165 206 8011
1448670809.15 166 207 7432
1448670809.16 167 208 8492
1448670809.29 167 414 134947
1448670809.4 167.005988024 415 235521
1448670809.46 167.011975833 416 298066
1448670809.5 167.017963428 417 330982
1448670809.51 167.023950808 418 347021
1448670809.51 167.029937973 419 347272
1448670809.53 167.035924924 420 365649
1448670809.53 167.04191166 421 366476
1448670809.53 167.047898181 422 366907
1448670809.53 167.053884488 423 367328
1448670809.53 167.059870581 424 367741
1448670809.53 167.065856459 425 368155
1448670809.55 167.071842122 426 380131
1448670809.55 167.077827571 427 380295
1448670809.55 167.083812806 428 380414
1448670809.55 167.089797826 429 380537
1448670809.55 167.095782632 430 363671
1448670809.55 167.101767223 431 363726
1448670809.55 167.107751601 432 363811
1448670809.55 167.113735763 433 363894
1448670809.57 167.119719712 434 386542
1448670809.57 167.125703446 435 386683
1448670809.57 167.131686966 436 386765
1448670809.57 167.137670272 437 386854
1448670809.57 167.143653364 438 361054
1448670809.57 167.149636241 439 361027
1448670809.57 167.155618905 440 361046
1448670809.57 167.161601354 441 361067
1448670809.57 167.167583589 442 361089
1448670809.59 167.17356561 443 375295
1448670809.59 167.179547417 444 375368
1448670809.59 167.18552901 445 375442
1448670809.59 167.191510389 446 375496
1448670809.59 167.197491554 447 359921
1448670809.59 167.203472505 448 359877
1448670809.59 167.209453242 449 359894
1448670809.59 167.215433765 450 359899
1448670809.59 167.221414074 451 368138
1448670809.6 167.22739417 452 368335
1448670809.6 167.233374051 453 368438
1448670809.6 167.239353719 454 364870
1448670809.6 167.245333173 455 364819
1448670809.61 167.251312413 456 375811
1448670809.61 167.257291439 457 375800
1448670809.61 167.263270252 458 375777
1448670809.61 167.26924885 459 375747
1448670809.61 167.275227236 460 375726
1448670809.61 167.281205407 461 362557
1448670809.61 167.287183365 462 362568
1448670809.61 167.293161109 463 362604
1448670809.61 167.29913864 464 362645
1448670809.62 167.305115957 465 366740
1448670809.62 167.311093061 466 366801
1448670809.62 167.317069951 467 352366
1448670809.62 167.323046627 468 360687
1448670809.62 167.32902309 469 360972
1448670809.62 167.33499934 470 361162
1448670809.63 167.340975376 471 365321
1448670809.64 167.346951199 472 380587
1448670809.65 167.352926808 473 378288
1448670809.66 167.358902204 474 379997
1448670809.66 167.364877386 475 380635
1448670809.67 167.370852356 476 374421
1448670809.67 167.376827112 477 377598
1448670809.68 167.382801654 478 381280
1448670809.68 167.388775984 479 388622
1448670809.7 167.3947501 480 404259
1448670809.7 167.400724003 481 408321
1448670809.71 167.406697693 482 414428
1448670809.72 167.412671169 483 429235
1448670809.72 167.418644433 484 420662
1448670809.72 167.424617483 485 420933
1448670809.72 167.430590321 486 421136
1448670809.73 167.436562945 487 421351
1448670809.73 167.442535356 488 421557
1448670809.73 167.448507554 489 421756
1448670809.73 167.454479539 490 421957
1448670809.73 167.460451311 491 422165
1448670809.73 167.466422871 492 422431
1448670809.73 167.472394217 493 409750
1448670809.73 167.47836535 494 409894
1448670809.73 167.484336271 495 410115
1448670809.73 167.490306978 496 410309
1448670809.75 167.496277473 497 428348
1448670809.75 167.502247755 498 428422
1448670809.75 167.508217824 499 428448
1448670809.75 167.514187681 500 413622
1448670809.75 167.520157324 501 413536
1448670809.75 167.526126755 502 413718
1448670809.75 167.532095973 503 413873
1448670809.75 167.538064979 504 414035
1448670809.78 167.544033772 505 434831
1448670809.78 167.550002352 506 435049
1448670809.78 167.555970719 507 435291
1448670809.78 167.561938874 508 410012
1448670809.79 167.567906817 509 420298
1448670809.79 167.573874547 510 420513
1448670809.79 167.579842064 511 420731
1448670809.79 167.585809369 512 420938
1448670809.79 167.591776461 513 421142
1448670809.8 167.597743341 514 434513
1448670809.8 167.603710008 515 435082
1448670809.8 167.609676463 516 435055
1448670809.8 167.615642706 517 417398
1448670809.81 167.621608736 518 427187
1448670809.83 167.627574554 519 446103
1448670809.84 167.63354016 520 457946
1448670809.84 167.639505553 521 458056
1448670809.85 167.645470734 522 461120
1448670809.85 167.651435703 523 466945
1448670809.85 167.65740046 524 467220
1448670809.85 167.663365004 525 451968
1448670809.86 167.669329336 526 454216
1448670809.88 167.675293456 527 480826
1448670809.9 167.681257364 528 500796
1448670809.9 167.68722106 529 501042
1448670809.9 167.693184543 530 501258
1448670809.94 167.699147815 531 535318
1448670809.94 167.705110874 532 535548
1448670809.94 167.705110874 532 520192
1448670809.94 134 532 520326
1448670809.94 135 532 520367
1448670809.94 136 532 496840
1448670809.94 137 532 496862
1448670809.94 138 532 496700
1448670809.94 139 532 496774
1448670809.94 140 532 489681
1448670809.94 141 532 475275
1448670809.94 142 532 475317
1448670809.94 143 532 475414
1448670809.94 144 532 477027
1448670809.94 145 532 443828
1448670809.94 146 532 443959
1448670809.94 147 532 427956
1448670809.95 148 532 417520
1448670809.95 149 532 415740
1448670809.95 150 532 282757
1448670809.95 151 532 279623
1448670809.95 152 532 275080
1448670809.95 153 532 269084
1448670809.95 154 532 252236
1448670809.95 155 532 248079
1448670809.95 156 532 242016
1448670809.96 157 532 233580
1448670809.96 158 532 233235
1448670809.97 159 532 246919
1448670809.97 160 532 246806
1448670809.97 161 532 246680
1448670809.97 162 532 246538
1448670809.97 163 532 246411
1448670809.99 164 532 264321
1448670809.99 165 532 268986
1448670810.0 166 532 268852
1448670810.0 167 532 268704
1448670810.01 168 532 278791
1448670810.01 169 532 278855
1448670810.01 170 532 278874
1448670810.01 171 532 278865
1448670810.01 172 532 261032
1448670810.01 173 532 261184
1448670810.01 174 532 261336
1448670810.01 175 532 261505
1448670810.01 176 532 261572
1448670810.01 177 532 261585
1448670810.01 178 532 266111
1448670810.01 179 532 238083
1448670810.01 180 532 238078
1448670810.01 181 532 238006
1448670810.01 182 532 237895
1448670810.04 183 532 253902
1448670810.04 184 532 253781
1448670810.04 185 532 253734
1448670810.06 186 532 269409
1448670810.06 187 532 270391
1448670810.06 188 532 257587
1448670810.06 189 532 257009
1448670810.06 190 532 257305
1448670810.06 191 532 257635
1448670810.06 192 532 248360
1448670810.06 193 532 229586
1448670810.06 194 532 218009
1448670810.1 195 532 254975
1448670810.1 196 532 252338
1448670810.13 197 532 281694
1448670810.13 198 532 281523
1448670810.13 199 532 281381
1448670810.13 200 532 279246
1448670810.13 201 532 252843
1448670810.13 202 532 232925
1448670810.13 203 532 232640
1448670810.13 204 532 232512
1448670810.14 205 532 198324
1448670810.14 206 532 198051
1448670810.14 206 533 197851
1448670810.14 206 533 129809
1448670810.14 165 533 129644
1448670810.14 166 533 129458
1448670810.14 167 533 129264
1448670810.14 168 533 129080
1448670810.14 169 533 128917
1448670810.14 170 533 128929
1448670810.14 171 533 128936
1448670810.14 172 533 128943
1448670810.14 173 533 124419
1448670810.14 174 533 124305
1448670810.14 175 533 124283
1448670810.14 176 533 124224
1448670810.14 177 533 124209
1448670810.14 178 533 98375
1448670810.14 179 533 98161
1448670810.14 180 533 98133
1448670810.14 181 533 82472
1448670810.14 182 533 81342
1448670810.14 183 533 81066
1448670810.14 184 533 80777
1448670810.14 185 533 80476
1448670810.14 186 533 80212
1448670810.14 187 533 79917
1448670810.14 188 533 79726
1448670810.14 189 533 79708
1448670810.14 190 533 42622
1448670810.14 191 533 42283
1448670810.15 192 533 18682
1448670810.17 193 533 40118
1448670810.17 194 533 40025
1448670810.17 195 533 39955
1448670810.18 196 533 43458
1448670810.18 197 533 44833
1448670810.18 198 533 44724
1448670810.18 199 533 44617
1448670810.18 200 533 46434
1448670810.19 201 533 53359
1448670810.19 202 533 55588
1448670810.19 203 533 55743
1448670810.19 203 534 55763
1448670811.19 203 534 1056178
1448670811.2 163 534 7338
1448670811.21 164 535 8030
1448670811.22 165 536 10287
1448670811.22 166 537 7894
1448670811.25 167 543 26388
1448670811.27 168 544 18182
1448670811.3 169 545 30964
1448670811.31 170 548 11809
1448670811.32 171 549 5690
1448670811.32 172 550 6826
1448670811.33 173 551 7075
1448670811.35 174 557 25257
1448670811.36 175 558 10739
1448670811.37 176 559 6065
1448670811.38 176 560 7976
1448670812.38 176 560 1008605
1448670812.4 141 560 27405
1448670812.43 142 561 24399
1448670812.43 143 562 6054
1448670812.44 144 563 6343
1448670812.45 145 564 7222
1448670812.45 146 565 6945
1448670812.46 147 566 10275
1448670812.47 148 567 8106
1448670812.48 149 568 7373
1448670812.49 150 569 8158
1448670812.49 151 570 7346
1448670812.5 152 573 8106
1448670812.51 153 574 8693
1448670812.52 154 575 8196
1448670812.52 155 576 7193
1448670812.53 156 577 7793
1448670812.54 157 578 10108
1448670812.55 157 579 12466
1448670813.56 157 579 1013212
1448670813.56 126 579 8329
1448670813.57 127 580 9076
1448670813.58 128 581 6209
1448670813.59 129 584 10739
1448670813.6 130 585 8583
1448670813.61 131 586 10995
1448670813.62 132 587 9543
1448670813.62 133 589 7029
1448670813.63 134 590 10253
1448670813.64 135 591 9018
1448670813.65 136 592 8191
1448670813.66 137 593 10186
1448670813.67 138 594 9930
1448670813.68 139 595 8613
1448670813.69 140 596 11043
1448670813.7 141 597 8084
1448670813.7 141 598 9024
1448670814.7 141 598 1009424
1448670814.72 113 598 11368
1448670814.73 114 599 9785
1448670814.73 115 600 6857
1448670814.74 116 601 6686
1448670814.75 117 602 8702
1448670814.75 118 603 7359
1448670814.76 119 604 6776
1448670814.77 120 605 7534
1448670814.78 121 606 8748
1448670814.78 122 607 9069
1448670814.79 123 608 6546
1448670814.8 124 609 8644
1448670814.81 125 610 7761
1448670814.82 126 611 10629
1448670814.83 126 612 8972
1448670815.83 126 612 1009620
1448670815.83 101 612 7818
1448670815.86 102 613 28575
1448670815.88 103 614 20577
1448670815.9 104 615 15115
1448670815.9 105 616 8717
1448670815.91 106 617 7133
1448670815.92 107 618 7013
1448670815.93 108 619 11011
1448670815.93 109 620 6978
1448670815.94 110 621 10802
1448670815.95 111 622 9004
1448670815.96 112 623 9944
1448670815.99 113 624 23542
1448670816.02 113 625 33256
1448670817.02 113 625 1033784
1448670817.03 91 625 9611
1448670817.04 92 626 8069
1448670817.04 93 627 8349
1448670817.05 94 628 7538
1448670817.06 95 629 10245
1448670817.07 96 630 10956
1448670817.08 97 631 8159
1448670817.09 98 632 9949
1448670817.1 99 633 6193
1448670817.1 100 634 7653
1448670817.11 101 635 10462
1448670817.12 102 636 6647
1448670817.13 102 637 6718
1448670818.13 102 637 1007392
1448670818.14 82 637 11834
1448670818.15 83 638 14155
1448670818.16 84 639 9358
1448670818.17 85 640 10717
1448670818.23 85 738 61129
1448670818.3 85.0117647059 739 122163
1448670818.33 85.0235277837 740 149371
1448670818.34 85.035289234 741 162059
1448670818.34 85.0470490576 742 162636
1448670818.36 85.0588072551 743 183332
1448670818.37 85.0705638272 744 187502
1448670818.37 85.0823187746 745 192911
1448670818.39 85.0940720979 746 208343
1448670818.39 85.1058237978 747 209904
1448670818.41 85.117573875 748 225220
1448670818.41 85.1293223301 749 225450
1448670818.41 85.1410691639 750 225675
1448670818.45 85.152814377 751 270879
1448670818.45 85.1645579701 752 271149
1448670818.45 85.1762999438 753 271481
1448670818.46 85.1880402988 754 262326
1448670818.46 85.1997790358 755 262588
1448670818.46 85.2115161554 756 262803
1448670818.5 85.2232516584 757 297157
1448670818.5 85.2349855453 758 297435
1448670818.5 85.2467178169 759 303330
1448670818.51 85.2584484738 760 309394
1448670818.51 85.2701775167 761 285316
1448670818.51 85.2819049463 762 285533
1448670818.51 85.2936307632 763 285733
1448670818.51 85.305354968 764 285935
1448670818.51 85.3170775615 765 286133
1448670818.51 85.3287985443 766 286346
1448670818.51 85.3405179171 767 286550
1448670818.54 85.3522356806 768 318201
1448670818.57 85.3639518353 769 344074
1448670818.57 85.375666382 770 338768
1448670818.57 85.3873793213 771 338563
1448670818.57 85.3990906539 772 323892
1448670818.59 85.4108003805 773 347416
1448670818.6 85.4225085017 774 351762
1448670818.61 85.4342150181 775 360144
1448670818.61 85.4459199305 776 363632
1448670818.63 85.4576232394 777 378879
1448670818.63 85.4693249456 778 379534
1448670818.63 85.4810250497 779 370656
1448670818.63 85.4927235524 780 372076
1448670818.64 85.5044204543 781 382452
1448670818.64 85.5161157561 782 383712
1448670818.65 85.5278094584 783 393750
1448670818.68 85.5395015619 784 423219
1448670818.69 85.5511920672 785 404272
1448670818.73 85.5628809751 786 447857
1448670818.76 85.5745682861 787 477687
1448670818.78 85.5862540009 788 494426
1448670818.78 85.5979381201 789 494667
1448670818.78 85.6096206445 790 497540
1448670818.8 85.6213015747 791 513322
1448670818.8 85.6329809113 792 513761
1448670818.8 85.6446586549 793 514329
1448670818.8 85.6563348063 794 499897
1448670818.82 85.6680093661 795 516421
1448670818.82 85.6796823349 796 516650
1448670818.83 85.6913537134 797 531799
1448670818.83 85.7030235022 798 531647
1448670818.83 85.714691702 799 531840
1448670818.87 85.7263583134 800 571581
1448670818.87 85.738023337 801 571834
1448670818.87 85.7496867737 802 557923
1448670818.88 85.7613486238 803 561777
1448670818.88 85.7730088882 804 562045
1448670818.88 85.7846675675 805 562259
1448670818.88 85.7963246623 806 562460
1448670818.9 85.8079801732 807 587878
1448670818.9 85.8196341009 808 588119
1448670818.91 85.8312864461 809 595967
1448670818.91 85.8429372094 810 596198
1448670818.94 85.8545863914 811 611674
1448670818.94 85.8662339928 812 611511
1448670818.94 85.8778800142 813 611694
1448670818.94 85.8895244563 814 611876
1448670818.94 85.9011673197 815 614741
1448670818.94 85.912808605 816 614957
1448670818.98 85.924448313 817 647733
1448670818.98 85.9360864441 818 647947
1448670818.98 85.9477229992 819 636539
1448670819.02 85.9593579787 820 673332
1448670819.03 85.9709913834 821 686584
1448670819.03 85.9826232139 822 686832
1448670819.15 85.9942534709 823 804377
1448670819.15 86.0058821549 824 784530
1448670819.15 86.0175092666 825 784631
1448670819.17 86.0291348067 826 810133
1448670819.17 86.0407587757 827 806299
1448670819.17 86.0523811744 828 806327
1448670819.17 86.0640020033 829 801083
1448670819.17 86.0756212631 830 785794
1448670819.17 86.0872389545 831 784090
1448670819.17 86.098855078 832 768837
1448670819.17 86.1104696343 833 768672
1448670819.17 86.1104696343 833 678132
1448670819.2 69 833 707309
1448670819.34 70 833 836406
1448670819.35 71 833 842184
1448670819.36 72 833 846098
1448670819.36 73 833 846720
1448670819.36 74 833 846698
1448670819.36 75 833 846744
1448670819.36 76 833 788742
1448670819.36 77 833 788471
1448670819.36 78 833 788404
1448670819.36 79 833 788384
1448670819.36 80 833 765791
1448670819.36 81 833 762485
1448670819.36 82 833 754549
1448670819.36 83 833 751123
1448670819.36 84 833 737315
1448670819.36 85 833 737500
1448670819.36 86 833 736406
1448670819.36 87 833 735129
1448670819.37 88 833 726674
1448670819.37 89 833 688284
1448670819.37 90 833 679308
1448670819.37 91 833 635880
1448670819.37 92 833 606187
1448670819.37 93 833 589615
1448670819.37 94 833 589403
1448670819.37 95 833 586805
1448670819.37 96 833 571277
1448670819.4 97 833 599788
1448670819.4 98 833 599327
1448670819.4 99 833 599198
1448670819.4 100 833 582995
1448670819.4 101 833 583013
1448670819.41 102 833 572525
1448670819.41 103 833 572208
1448670819.41 104 833 572136
