1448658825.36 2.0 0
1448658825.37 3.0 1
1448658825.37 4.0 2
1448658825.38 5.0 3
1448658825.38 6.0 4
1448658825.38 7.0 5
1448658825.38 8.0 6
1448658825.38 9.0 7
1448658825.39 10.0 8
1448658825.39 11.0 9
1448658825.39 12.0 10
1448658825.4 13.0 11
1448658825.4 14.0 12
1448658825.4 15.0 13
1448658825.43 16.0 14
1448658825.43 17.0 15
1448658825.44 18.0 16
1448658825.44 19.0 17
1448658825.44 20.0 18
1448658825.44 21.0 19
1448658825.44 22.0 20
1448658825.45 23.0 21
1448658825.45 24.0 22
1448658825.45 25.0 23
1448658825.48 26.0 24
1448658825.5 27.0 25
1448658825.5 28.0 26
1448658825.51 29.0 27
1448658825.51 30.0 28
1448658825.52 31.0 29
1448658825.52 32.0 30
1448658825.52 33.0 31
1448658825.54 34.0 32
1448658825.54 35.0 33
1448658825.54 36.0 34
1448658825.54 37.0 35
1448658825.58 38.0 36
1448658825.58 39.0 37
1448658825.61 40.0 38
1448658825.61 41.0 39
1448658825.61 42.0 40
1448658825.61 43.0 41
1448658825.61 44.0 42
1448658825.61 45.0 43
1448658825.61 46.0 44
1448658825.62 47.0 45
1448658825.62 48.0 46
1448658825.62 49.0 47
1448658825.63 50.0 48
1448658825.63 51.0 49
1448658825.63 52.0 50
1448658825.64 53.0 51
1448658825.64 54.0 52
1448658825.66 55.0 53
1448658825.66 56.0 54
1448658825.66 57.0 55
1448658825.66 58.0 56
1448658825.66 59.0 57
1448658825.67 60.0 58
1448658825.67 61.0 59
1448658825.67 62.0 60
1448658825.68 63.0 61
1448658825.68 64.0 62
1448658825.69 65.0 63
1448658825.69 66.0 64
1448658825.69 67.0 65
1448658825.7 68.0 66
1448658825.7 69.0 67
1448658825.7 70.0 68
1448658825.7 71.0 69
1448658825.71 72.0 70
1448658825.73 73.0 71
1448658825.73 74.0 72
1448658825.73 75.0 73
1448658825.73 76.0 74
1448658825.74 77.0 75
1448658825.74 78.0 76
1448658825.74 79.0 77
1448658825.74 80.0 78
1448658825.76 81.0 79
1448658825.76 82.0 80
1448658825.76 83.0 81
1448658825.78 84.0 82
1448658825.78 85.0 83
1448658825.78 86.0 84
1448658825.78 87.0 85
1448658825.79 88.0 86
1448658825.79 89.0 87
1448658825.81 90.0 88
1448658825.81 91.0 89
1448658825.81 92.0 90
1448658825.81 93.0 91
1448658825.81 94.0 92
1448658825.83 95.0 93
1448658825.83 96.0 94
1448658825.83 97.0 95
1448658825.84 98.0 96
1448658825.84 99.0 97
1448658825.84 100.0 98
1448658825.84 100.01 99
1448658825.84 100.019999 100
1448658825.84 100.029997001 101
1448658825.85 100.039994002 102
1448658825.85 100.049990004 103
1448658825.85 100.059985007 104
1448658825.86 100.069979013 105
1448658825.86 100.07997202 106
1448658825.86 100.089964029 107
1448658825.86 100.09995504 108
1448658825.86 100.109945055 109
1448658825.86 100.119934073 110
1448658825.88 100.129922093 111
1448658825.88 100.139909118 112
1448658825.88 100.149895147 113
1448658825.88 100.15988018 114
1448658825.88 100.169864217 115
1448658825.88 100.17984726 116
1448658825.88 100.189829307 117
1448658825.88 100.19981036 118
1448658825.89 100.209790419 119
1448658825.89 100.219769484 120
1448658825.89 100.229747555 121
1448658825.91 100.239724633 122
1448658825.91 100.239724633 122
1448658825.91 53 122
1448658825.91 54 122
1448658825.91 55 122
1448658825.91 56 122
1448658825.91 57 122
1448658825.91 58 122
1448658825.91 59 122
1448658825.91 60 122
1448658825.91 61 122
1448658825.91 62 122
1448658825.91 63 122
1448658825.91 64 122
1448658825.91 65 122
1448658825.91 66 122
1448658825.91 67 122
1448658825.91 68 122
1448658825.91 69 122
1448658825.91 70 122
1448658825.91 71 122
1448658825.91 72 122
1448658825.91 73 122
1448658825.91 74 122
1448658825.91 75 122
1448658825.91 76 122
1448658825.91 77 122
1448658825.91 78 122
1448658825.91 79 122
1448658825.91 80 122
1448658825.91 81 122
1448658825.91 82 122
1448658825.91 83 122
1448658825.91 84 122
1448658825.91 85 122
1448658825.91 86 122
1448658825.91 87 122
1448658825.91 88 122
1448658825.91 89 122
1448658825.91 90 122
1448658825.91 91 122
1448658825.91 92 122
1448658825.91 93 122
1448658825.91 94 122
1448658825.91 95 122
1448658825.91 96 122
1448658825.91 97 122
1448658825.91 98 122
1448658825.91 99 122
1448658825.91 100 122
1448658825.91 101 122
1448658825.91 102 122
1448658825.91 103 122
1448658825.91 104 122
1448658825.91 105 122
1448658825.91 106 122
1448658825.91 107 122
1448658825.91 108 122
1448658825.91 109 122
1448658825.91 110 122
1448658825.91 111 122
1448658825.92 112 122
1448658825.92 113 122
