1448633745.47 2.0 0
1448633745.47 3.0 1
1448633745.47 4.0 2
1448633745.47 5.0 3
1448633745.47 6.0 4
1448633745.47 7.0 5
1448633745.47 8.0 6
1448633745.47 9.0 7
1448633745.47 10.0 8
1448633745.47 11.0 9
1448633745.47 12.0 10
1448633745.47 13.0 11
1448633745.47 14.0 12
1448633745.47 15.0 13
1448633745.47 16.0 14
1448633745.47 17.0 15
1448633745.47 18.0 16
1448633745.47 19.0 17
1448633745.47 20.0 18
1448633745.47 21.0 19
1448633745.47 22.0 20
1448633745.47 23.0 21
1448633745.47 24.0 22
1448633745.47 25.0 23
1448633745.47 26.0 24
1448633745.47 27.0 25
1448633745.47 28.0 26
1448633745.47 29.0 27
1448633745.47 30.0 28
1448633745.47 31.0 29
1448633745.47 32.0 30
1448633745.47 33.0 31
1448633745.47 34.0 32
1448633745.47 35.0 33
1448633745.47 36.0 34
1448633745.47 37.0 35
1448633745.47 38.0 36
1448633745.47 39.0 37
1448633745.47 40.0 38
1448633745.47 41.0 39
1448633745.47 42.0 40
1448633745.47 43.0 41
1448633745.47 44.0 42
1448633745.48 45.0 43
1448633745.48 46.0 44
1448633745.48 47.0 45
1448633745.48 48.0 46
1448633745.48 49.0 47
1448633745.48 50.0 48
1448633745.48 51.0 49
1448633745.48 52.0 50
1448633745.48 53.0 51
1448633745.48 54.0 52
1448633745.48 55.0 53
1448633745.48 56.0 54
1448633745.48 57.0 55
1448633745.48 58.0 56
1448633745.48 59.0 57
1448633745.48 60.0 58
1448633745.48 61.0 59
1448633745.48 62.0 60
1448633745.48 63.0 61
1448633745.48 64.0 62
1448633745.48 65.0 63
1448633745.48 66.0 64
1448633745.48 67.0 65
1448633745.48 68.0 66
1448633745.48 69.0 67
1448633745.48 70.0 68
1448633745.48 71.0 69
1448633745.48 72.0 70
1448633745.48 73.0 71
1448633745.48 74.0 72
1448633745.48 75.0 73
1448633745.48 76.0 74
1448633745.48 77.0 75
1448633745.48 78.0 76
1448633745.48 79.0 77
1448633745.48 80.0 78
1448633745.48 81.0 79
1448633745.48 82.0 80
1448633745.48 83.0 81
1448633745.48 84.0 82
1448633745.48 85.0 83
1448633745.48 86.0 84
1448633745.48 87.0 85
1448633745.48 88.0 86
1448633745.48 89.0 87
1448633745.48 90.0 88
1448633745.48 91.0 89
1448633745.48 92.0 90
1448633745.48 93.0 91
1448633745.48 94.0 92
1448633745.48 95.0 93
1448633745.48 96.0 94
1448633745.48 97.0 95
1448633745.48 98.0 96
1448633745.48 99.0 97
1448633745.48 100.0 98
1448633745.48 100.01 99
1448633745.48 100.019999 100
1448633745.48 100.029997001 101
1448633745.48 100.039994002 102
1448633745.48 100.049990004 103
1448633745.48 100.059985007 104
1448633745.48 100.069979013 105
1448633745.48 100.07997202 106
1448633745.48 100.089964029 107
1448633745.48 100.09995504 108
1448633745.48 100.109945055 109
1448633745.48 100.119934073 110
1448633745.48 100.129922093 111
1448633745.48 100.139909118 112
1448633745.48 100.149895147 113
1448633745.48 100.15988018 114
1448633745.48 100.169864217 115
1448633745.48 100.17984726 116
1448633745.48 100.189829307 117
1448633745.48 100.19981036 118
1448633745.48 100.209790419 119
1448633745.48 100.219769484 120
1448633745.48 100.229747555 121
1448633745.48 100.239724633 122
1448633745.48 100.249700718 123
1448633745.48 100.25967581 124
1448633745.48 100.26964991 125
1448633745.48 100.279623017 126
1448633745.48 100.289595133 127
1448633745.48 100.299566257 128
1448633745.48 100.30953639 129
1448633745.48 100.319505532 130
1448633745.48 100.329473683 131
1448633745.48 100.339440844 132
1448633745.48 100.349407014 133
1448633745.48 100.359372195 134
1448633745.48 100.369336387 135
1448633745.48 100.379299589 136
1448633745.48 100.389261803 137
1448633745.48 100.399223027 138
1448633745.48 100.409183264 139
1448633745.48 100.419142512 140
1448633745.48 100.429100773 141
1448633745.48 100.439058046 142
1448633745.48 100.449014332 143
1448633745.48 100.458969632 144
1448633745.48 100.468923944 145
1448633745.48 100.478877271 146
1448633745.48 100.488829611 147
1448633745.48 100.498780966 148
1448633745.48 100.508731335 149
1448633745.48 100.51868072 150
1448633745.48 100.528629119 151
1448633745.48 100.538576534 152
1448633745.48 100.548522965 153
1448633745.48 100.558468412 154
1448633745.48 100.568412876 155
1448633745.48 100.578356356 156
1448633745.48 100.588298853 157
1448633745.48 100.598240367 158
1448633745.48 100.608180898 159
1448633745.48 100.618120448 160
1448633745.48 100.628059016 161
1448633745.48 100.637996602 162
1448633745.48 100.647933207 163
1448633745.48 100.65786883 164
1448633745.48 100.667803473 165
1448633745.48 100.677737136 166
1448633745.48 100.687669819 167
1448633745.48 100.697601521 168
1448633745.48 100.707532244 169
1448633745.48 100.717461988 170
1448633745.48 100.727390753 171
1448633745.48 100.737318539 172
1448633745.48 100.747245347 173
1448633745.48 100.757171177 174
1448633745.48 100.767096029 175
1448633745.48 100.777019903 176
1448633745.48 100.7869428 177
1448633745.48 100.79686472 178
1448633745.48 100.806785664 179
1448633745.48 100.816705631 180
1448633745.48 100.826624622 181
1448633745.48 100.836542637 182
1448633745.48 100.846459677 183
1448633745.48 100.856375742 184
1448633745.48 100.866290831 185
1448633745.48 100.876204946 186
1448633745.48 100.886118087 187
1448633745.48 100.896030253 188
1448633745.48 100.905941446 189
1448633745.48 100.915851665 190
1448633745.48 100.925760911 191
1448633745.48 100.935669184 192
1448633745.48 100.945576485 193
1448633745.48 100.955482813 194
1448633745.48 100.965388169 195
1448633745.48 100.975292553 196
1448633745.48 100.985195966 197
1448633745.48 100.995098407 198
1448633745.48 101.004999878 199
1448633745.48 101.014900378 200
1448633745.48 101.024799907 201
1448633745.48 101.034698467 202
1448633745.48 101.044596057 203
1448633745.48 101.054492677 204
1448633745.48 101.064388328 205
1448633745.48 101.07428301 206
1448633745.48 101.084176724 207
1448633745.48 101.094069469 208
1448633745.48 101.103961246 209
1448633745.48 101.113852055 210
1448633745.48 101.123741897 211
1448633745.48 101.133630772 212
1448633745.48 101.143518679 213
1448633745.48 101.15340562 214
1448633745.48 101.163291595 215
1448633745.48 101.173176604 216
1448633745.48 101.183060646 217
1448633745.48 101.192943724 218
1448633745.48 101.202825835 219
1448633745.48 101.212706982 220
1448633745.48 101.222587165 221
1448633745.48 101.232466383 222
1448633745.48 101.242344637 223
1448633745.48 101.252221927 224
1448633745.48 101.262098253 225
1448633745.48 101.271973616 226
1448633745.48 101.281848017 227
1448633745.48 101.291721454 228
1448633745.48 101.301593929 229
1448633745.48 101.311465442 230
1448633745.48 101.321335993 231
1448633745.48 101.331205583 232
1448633745.48 101.341074211 233
1448633745.48 101.350941878 234
1448633745.48 101.360808585 235
1448633745.48 101.370674331 236
1448633745.48 101.380539117 237
1448633745.48 101.390402943 238
1448633745.48 101.400265809 239
1448633745.48 101.410127716 240
1448633745.48 101.419988665 241
1448633745.48 101.429848654 242
